LB,04073,0,T,TREND.TRACE1,050926145141296,050926150133656
TR,TREND.TRACE1,0,100,1,1,,0,0
050926145729656,51.744976
050926145733656,50.87262
050926145737656,50
050926145741656,49.12738
050926145745656,48.255024
050926145749656,47.383202
050926145753656,46.512177
050926145757656,45.642212
050926145801656,44.773579
050926145805656,43.906532
050926145809656,43.041344
050926145813656,42.178276
050926145817656,41.317593
050926145821656,40.459549
050926145825656,39.604416
050926145829656,38.752449
050926145833656,37.903904
050926145837656,37.059048
050926145841656,36.218132
050926145845656,35.381416
050926145849656,34.549149
050926145853656,33.721592
050926145857656,32.898994
050926145901656,32.081604
050926145905656,31.26967
050926145909656,30.463444
050926145913656,29.663168
050926145917656,28.869087
050926145921656,28.081442
050926145925656,27.300474
050926145929656,26.526423
050926145933656,25.75952
050926145937656,25
050926145941656,24.248096
050926145945656,23.504036
050926145949656,22.768047
050926145953656,22.040356
050926145957656,21.321178
050926150001656,20.610737
050926150005656,19.909248
050926150009656,19.216927
050926150013656,18.533981
050926150017656,17.860619
050926150021656,17.197048
050926150025656,16.54347
050926150029656,15.900082
050926150033656,15.267081
050926150037656,14.644661
050926150041656,14.03301
050926150045656,13.432315
050926150049656,12.842759
050926150053656,12.264521
050926150057656,11.697778
050926150101656,11.142702
050926150105656,10.599463
050926150109656,10.068225
050926150113656,9.54915
050926150117656,9.042397
050926150121656,8.548121
050926150125656,8.066472
050926150129656,7.597595
050926150133656,7.141635
LB,04088,0,T,TREND.TRACE2,050926145141296,050926150133656
TR,TREND.TRACE2,0,100,1,1,,0,0
050926145141296,50.87262
050926145145453,51.744976
050926145149453,52.616798
050926145153453,53.487823
050926145157453,54.357788
050926145201453,55.226421
050926145205453,56.093468
050926145209453,56.958656
050926145213468,57.821724
050926145217656,58.682407
050926145221656,59.540451
050926145225656,60.395584
050926145229656,61.247551
050926145233656,62.096096
050926145237656,62.940952
050926145241656,63.781868
050926145245656,64.618584
050926145249656,65.450851
050926145253656,66.278404
050926145257656,67.101006
050926145301656,67.918396
050926145305656,68.730331
050926145309656,69.53656
050926145313656,70.33683
050926145317656,71.130913
050926145321656,71.918556
050926145325656,72.699524
050926145329656,73.473579
050926145333656,74.240479
050926145337656,75
050926145341656,75.751907
050926145345656,76.495964
050926145349656,77.231949
050926145353656,77.959648
050926145357656,78.678825
050926145401656,79.389259
050926145405656,80.090752
050926145409656,80.783073
050926145413656,81.466019
050926145417656,82.139381
050926145421656,82.802948
050926145425656,83.456528
050926145429656,84.099915
050926145433656,84.732918
050926145437656,85.355339
050926145441656,85.966988
050926145445656,86.567688
050926145449656,87.157242
050926145453656,87.735481
050926145457656,88.302223
050926145501656,88.8573
050926145505656,89.400536
050926145509656,89.931778
050926145513656,90.450851
050926145517656,90.957603
050926145521656,91.451881
050926145525656,91.933525
050926145529656,92.402405
050926145533656,92.858368
050926145537656,93.30127
050926145541656,93.730988
050926145545656,94.147377
050926145549656,94.550323
050926145553656,94.939705
050926145557656,95.315392
050926145601656,95.677277
050926145605656,96.025246
050926145609656,96.359192
050926145613656,96.679024
050926145617656,96.984634
050926145621656,97.275932
050926145625656,97.552826
050926145629656,97.815239
050926145633656,98.063087
050926145637656,98.296288
050926145641656,98.514786
050926145645656,98.718506
050926145649656,98.907379
050926145653656,99.08136
050926145657656,99.240387
050926145701656,99.384415
050926145705656,99.513405
050926145709656,99.627304
050926145713656,99.726097
050926145717656,99.809738
050926145721656,99.878204
050926145725656,99.93148
050926145729656,99.969543
050926145733656,99.992386
050926145737656,100
050926145741656,99.992386
050926145745656,99.969543
050926145749656,99.93148
050926145753656,99.878204
050926145757656,99.809738
050926145801656,99.726097
050926145805656,99.627304
050926145809656,99.513405
050926145813656,99.384415
050926145817656,99.240387
050926145821656,99.08136
050926145825656,98.907379
050926145829656,98.718506
050926145833656,98.514786
050926145837656,98.296288
050926145841656,98.063087
050926145845656,97.815239
050926145849656,97.552826
050926145853656,97.275932
050926145857656,96.984634
050926145901656,96.679024
050926145905656,96.359192
050926145909656,96.025246
050926145913656,95.677277
050926145917656,95.315392
050926145921656,94.939705
050926145925656,94.550323
050926145929656,94.147377
050926145933656,93.730988
050926145937656,93.30127
050926145941656,92.858368
050926145945656,92.402405
050926145949656,91.933525
050926145953656,91.451881
050926145957656,90.957603
050926150001656,90.450851
050926150005656,89.931778
050926150009656,89.400536
050926150013656,88.8573
050926150017656,88.302223
050926150021656,87.735481
050926150025656,87.157242
050926150029656,86.567688
050926150033656,85.966988
050926150037656,85.355339
050926150041656,84.732918
050926150045656,84.099915
050926150049656,83.456528
050926150053656,82.802948
050926150057656,82.139381
050926150101656,81.466019
050926150105656,80.783073
050926150109656,80.090752
050926150113656,79.389259
050926150117656,78.678825
050926150121656,77.959648
050926150125656,77.231949
050926150129656,76.495964
050926150133656,75.751907
LB,01399,0,T,TREND.TRACE1,050926150137656,050926150454812
TR,TREND.TRACE1,0,100,1,1,,0,0
050926150137656,6.69873
050926150141656,6.269015
050926150145656,5.85262
050926150149656,5.449674
050926150153656,5.060297
050926150157656,4.684611
050926150201656,4.322727
050926150205656,3.974757
050926150209656,3.640807
050926150213656,3.320979
050926150217656,3.015369
050926150221656,2.724071
050926150225656,2.447174
050926150229656,2.184762
050926150233656,1.936915
050926150237656,1.703709
050926150241656,1.485214
050926150245656,1.281497
050926150249656,1.09262
050926150253656,0.918641
050926150257656,0.759612
050926150301656,0.615583
050926150305656,0.486597
050926150309656,0.372692
050926150313656,0.273905
050926150317656,0.190265
050926150321656,0.121797
050926150325656,0.068523
050926150329656,0.030459
050926150333656,0.007615
050926150337656,0
050926150341656,0.007615
050926150345656,0.030459
050926150349656,0.068523
050926150353656,0.121797
050926150357656,0.190265
050926150401656,0.273905
050926150405656,0.372692
050926150409656,0.486597
050926150413656,0.615583
050926150417656,0.759612
050926150421656,0.918641
050926150425656,1.09262
050926150429656,1.281497
050926150433656,1.485214
050926150437656,1.703709
050926150441656,1.936915
050926150445656,2.184762
050926150449656,2.447174
050926150453656,2.724071
050926150454812,?
LB,01442,0,T,TREND.TRACE2,050926150137656,050926150454921
TR,TREND.TRACE2,0,100,1,1,,0,0
050926150137656,75
050926150141656,74.240479
050926150145656,73.473579
050926150149656,72.699524
050926150153656,71.918556
050926150157656,71.130913
050926150201656,70.33683
050926150205656,69.53656
050926150209656,68.730331
050926150213656,67.918396
050926150217656,67.101006
050926150221656,66.278404
050926150225656,65.450851
050926150229656,64.618584
050926150233656,63.781868
050926150237656,62.940952
050926150241656,62.096096
050926150245656,61.247551
050926150249656,60.395584
050926150253656,59.540451
050926150257656,58.682407
050926150301656,57.821724
050926150305656,56.958656
050926150309656,56.093468
050926150313656,55.226421
050926150317656,54.357788
050926150321656,53.487823
050926150325656,52.616798
050926150329656,51.744976
050926150333656,50.87262
050926150337656,50
050926150341656,49.12738
050926150345656,48.255024
050926150349656,47.383202
050926150353656,46.512177
050926150357656,45.642212
050926150401656,44.773579
050926150405656,43.906532
050926150409656,43.041344
050926150413656,42.178276
050926150417656,41.317593
050926150421656,40.459549
050926150425656,39.604416
050926150429656,38.752449
050926150433656,37.903904
050926150437656,37.059048
050926150441656,36.218132
050926150445656,35.381416
050926150449656,34.549149
050926150453656,33.721592
050926150454921,?
LB,03870,0,T,TREND.TRACE3,050926145141296,050926150455015
TR,TREND.TRACE3,0,100,1,1,,0,0
050926145141296,57
050926145145453,54
050926145149453,51
050926145153453,53
050926145157453,55
050926145201453,48
050926145205453,45
050926145209453,60
050926145213468,44
050926145217656,41
050926145221656,55
050926145225656,43
050926145229656,58
050926145233656,57
050926145237656,59
050926145241656,49
050926145245656,41
050926145249656,43
050926145253656,50
050926145257656,58
050926145301656,53
050926145305656,43
050926145309656,57
050926145313656,59
050926145317656,50
050926145321656,45
050926145325656,55
050926145329656,50
050926145333656,44
050926145337656,42
050926145341656,44
050926145345656,48
050926145349656,44
050926145353656,51
050926145401656,58
050926145405656,48
050926145413656,50
050926145417656,54
050926145421656,59
050926145425656,54
050926145429656,45
050926145433656,55
050926145437656,50
050926145441656,57
050926145445656,43
050926145449656,44
050926145453656,45
050926145457656,48
050926145501656,44
050926145505656,50
050926145509656,58
050926145513656,59
050926145517656,60
050926145521656,44
050926145525656,59
050926145529656,56
050926145533656,51
050926145537656,46
050926145541656,58
050926145545656,51
050926145549656,46
050926145553656,52
050926145557656,59
050926145601656,44
050926145605656,53
050926145613656,50
050926145617656,58
050926145621656,55
050926145625656,49
050926145629656,50
050926145633656,57
050926145637656,41
050926145641656,58
050926145645656,51
050926145649656,54
050926145653656,55
050926145657656,56
050926145701656,57
050926145705656,40
050926145709656,42
050926145713656,57
050926145717656,42
050926145721656,44
050926145725656,48
050926145729656,57
050926145733656,55
050926145737656,57
050926145741656,49
050926145745656,42
050926145749656,53
050926145753656,51
050926145805656,58
050926145809656,46
050926145813656,53
050926145817656,43
050926145821656,51
050926145825656,56
050926145833656,44
050926145837656,48
050926145841656,53
050926145845656,46
050926145849656,53
050926145853656,59
050926145857656,58
050926145901656,60
050926145905656,56
050926145909656,57
050926145913656,42
050926145917656,54
050926145921656,49
050926145925656,56
050926145929656,44
050926145933656,42
050926145937656,50
050926145941656,57
050926145945656,44
050926145949656,50
050926145953656,53
050926145957656,40
050926150001656,53
050926150005656,55
050926150009656,53
050926150013656,58
050926150017656,57
050926150021656,50
050926150025656,60
050926150029656,42
050926150033656,56
050926150037656,46
050926150041656,53
050926150045656,50
050926150049656,43
050926150053656,54
050926150057656,46
050926150101656,50
050926150105656,40
050926150109656,57
050926150113656,60
050926150117656,49
050926150121656,51
050926150125656,48
050926150129656,52
050926150133656,53
050926150137656,52
050926150141656,49
050926150145656,60
050926150149656,40
050926150153656,48
050926150157656,53
050926150201656,42
050926150209656,56
050926150213656,53
050926150217656,51
050926150221656,47
050926150225656,45
050926150229656,55
050926150233656,41
050926150237656,60
050926150241656,59
050926150245656,56
050926150249656,53
050926150253656,48
050926150257656,58
050926150301656,43
050926150305656,54
050926150309656,43
050926150317656,57
050926150321656,47
050926150329656,58
050926150333656,46
050926150337656,49
050926150341656,53
050926150345656,51
050926150349656,55
050926150353656,50
050926150357656,55
050926150401656,46
050926150405656,48
050926150409656,59
050926150413656,57
050926150421656,40
050926150425656,46
050926150429656,43
050926150433656,48
050926150437656,50
050926150441656,45
050926150449656,60
050926150453656,47
050926150455015,?
LB,04073,0,T,TREND.TRACE4,050926145141296,050926150455140
TR,TREND.TRACE4,0,100,1,1,,0,0
050926145141296,1
050926145145453,2
050926145149453,3
050926145153453,4
050926145157453,5
050926145201453,6
050926145205453,7
050926145209453,8
050926145213468,9
050926145217656,10
050926145221656,11
050926145225656,12
050926145229656,13
050926145233656,14
050926145237656,15
050926145241656,16
050926145245656,17
050926145249656,18
050926145253656,19
050926145257656,20
050926145301656,21
050926145305656,22
050926145309656,23
050926145313656,24
050926145317656,25
050926145321656,26
050926145325656,27
050926145329656,28
050926145333656,29
050926145337656,30
050926145341656,31
050926145345656,32
050926145349656,33
050926145353656,34
050926145357656,35
050926145401656,36
050926145405656,37
050926145409656,38
050926145413656,39
050926145417656,40
050926145421656,41
050926145425656,42
050926145429656,43
050926145433656,44
050926145437656,45
050926145441656,46
050926145445656,47
050926145449656,48
050926145453656,49
050926145457656,50
050926145501656,51
050926145505656,52
050926145509656,53
050926145513656,54
050926145517656,55
050926145521656,56
050926145525656,57
050926145529656,58
050926145533656,59
050926145537656,60
050926145541656,61
050926145545656,62
050926145549656,63
050926145553656,64
050926145557656,65
050926145601656,66
050926145605656,67
050926145609656,68
050926145613656,69
050926145617656,70
050926145621656,71
050926145625656,72
050926145629656,73
050926145633656,74
050926145637656,75
050926145641656,76
050926145645656,77
050926145649656,78
050926145653656,79
050926145657656,80
050926145701656,81
050926145705656,82
050926145709656,83
050926145713656,84
050926145717656,85
050926145721656,86
050926145725656,87
050926145729656,88
050926145733656,89
050926145737656,90
050926145741656,91
050926145745656,92
050926145749656,93
050926145753656,94
050926145757656,95
050926145801656,96
050926145805656,97
050926145809656,98
050926145813656,99
050926145817656,100
050926145821656,99
050926145825656,98
050926145829656,97
050926145833656,96
050926145837656,95
050926145841656,94
050926145845656,93
050926145849656,92
050926145853656,91
050926145857656,90
050926145901656,89
050926145905656,88
050926145909656,87
050926145913656,86
050926145917656,85
050926145921656,84
050926145925656,83
050926145929656,82
050926145933656,81
050926145937656,80
050926145941656,79
050926145945656,78
050926145949656,77
050926145953656,76
050926145957656,75
050926150001656,74
050926150005656,73
050926150009656,72
050926150013656,71
050926150017656,70
050926150021656,69
050926150025656,68
050926150029656,67
050926150033656,66
050926150037656,65
050926150041656,64
050926150045656,63
050926150049656,62
050926150053656,61
050926150057656,60
050926150101656,59
050926150105656,58
050926150109656,57
050926150113656,56
050926150117656,55
050926150121656,54
050926150125656,53
050926150129656,52
050926150133656,51
050926150137656,50
050926150141656,49
050926150145656,48
050926150149656,47
050926150153656,46
050926150157656,45
050926150201656,44
050926150205656,43
050926150209656,42
050926150213656,41
050926150217656,40
050926150221656,39
050926150225656,38
050926150229656,37
050926150233656,36
050926150237656,35
050926150241656,34
050926150245656,33
050926150249656,32
050926150253656,31
050926150257656,30
050926150301656,29
050926150305656,28
050926150309656,27
050926150313656,26
050926150317656,25
050926150321656,24
050926150325656,23
050926150329656,22
050926150333656,21
050926150337656,20
050926150341656,19
050926150345656,18
050926150349656,17
050926150353656,16
050926150357656,15
050926150401656,14
050926150405656,13
050926150409656,12
050926150413656,11
050926150417656,10
050926150421656,9
050926150425656,8
050926150429656,7
050926150433656,6
050926150437656,5
050926150441656,4
050926150445656,3
050926150449656,2
050926150453656,1
050926150455140,?
LB,04073,0,T,TREND.TRACE1,051017162338913,051017163352285
TR,TREND.TRACE1,0,100,1,1,,0,0
051017162338913,99.992386
051017162344511,99.969543
051017162348687,99.93148
051017162352883,99.878204
051017162356889,99.809738
051017162401115,99.726097
051017162405291,99.627304
051017162409487,99.513405
051017162413683,99.384415
051017162417689,99.240387
051017162421885,99.08136
051017162425891,98.907379
051017162430087,98.718506
051017162434283,98.514786
051017162438289,98.296288
051017162442485,98.063087
051017162446490,97.815239
051017162450686,97.552826
051017162454692,97.275932
051017162458888,96.984634
051017162503084,96.679024
051017162507090,96.359192
051017162511286,96.025246
051017162515292,95.677277
051017162519488,95.315392
051017162523684,94.939705
051017162527690,94.550323
051017162531886,94.147377
051017162535891,93.730988
051017162540088,93.30127
051017162544284,92.858368
051017162548289,92.402405
051017162552485,91.933525
051017162556491,91.451881
051017162600687,90.957603
051017162604883,90.450851
051017162608889,89.931778
051017162613085,89.400536
051017162617091,88.8573
051017162621287,88.302223
051017162625483,87.735481
051017162629489,87.157242
051017162633685,86.567688
051017162637690,85.966988
051017162641886,85.355339
051017162645892,84.732918
051017162650088,84.099915
051017162654284,83.456528
051017162658290,82.802948
051017162702486,82.139381
051017162706492,81.466019
051017162710688,80.783073
051017162714884,80.090752
051017162718890,79.389259
051017162723086,78.678825
051017162727091,77.959648
051017162731287,77.231949
051017162735483,76.495964
051017162740491,75.751907
051017162744687,75
051017162748692,74.240479
051017162752888,73.473579
051017162757084,72.699524
051017162801090,71.918556
051017162805286,71.130913
051017162809292,70.33683
051017162813488,69.53656
051017162817684,68.730331
051017162821690,67.918396
051017162825736,67.101006
051017162829892,66.278404
051017162834088,65.450851
051017162838284,64.618584
051017162842289,63.781868
051017162846486,62.940952
051017162850491,62.096096
051017162854687,61.247551
051017162858883,60.395584
051017162902889,59.540451
051017162907085,58.682407
051017162911091,57.821724
051017162915287,56.958656
051017162919483,56.093468
051017162923489,55.226421
051017162927685,54.357788
051017162931691,53.487823
051017162935887,52.616798
051017162939892,51.744976
051017162944088,50.87262
051017162948284,50
051017162952290,49.12738
051017162956486,48.255024
051017163000492,47.383202
051017163004648,46.512177
051017163008684,45.642212
051017163012689,44.773579
051017163016886,43.906532
051017163020891,43.041344
051017163025087,42.178276
051017163029283,41.317593
051017163033289,40.459549
051017163037485,39.604416
051017163041491,38.752449
051017163045687,37.903904
051017163049883,37.059048
051017163053889,36.218132
051017163058085,35.381416
051017163102091,34.549149
051017163106287,33.721592
051017163110292,32.898994
051017163114488,32.081604
051017163118764,31.26967
051017163122971,30.463444
051017163127086,29.663168
051017163131092,28.869087
051017163135288,28.081442
051017163139484,27.300474
051017163143490,26.526423
051017163147686,25.75952
051017163151692,25
051017163155888,24.248096
051017163200084,23.504036
051017163204090,22.768047
051017163208286,22.040356
051017163212291,21.321178
051017163216488,20.610737
051017163220684,19.909248
051017163224689,19.216927
051017163228885,18.533981
051017163232891,17.860619
051017163237087,17.197048
051017163241283,16.54347
051017163245309,15.900082
051017163249485,15.267081
051017163253491,14.644661
051017163258087,14.03301
051017163302884,13.432315
051017163306890,12.842759
051017163311086,12.264521
051017163315092,11.697778
051017163319288,11.142702
051017163323484,10.599463
051017163327490,10.068225
051017163331656,9.54915
051017163335691,9.042397
051017163339887,8.548121
051017163344083,8.066472
051017163348089,7.597595
051017163352285,7.141635
LB,04088,0,T,TREND.TRACE2,051017162338913,051017163352285
TR,TREND.TRACE2,0,100,1,1,,0,0
051017162338913,50.87262
051017162344511,51.744976
051017162348687,52.616798
051017162352883,53.487823
051017162356889,54.357788
051017162401115,55.226421
051017162405291,56.093468
051017162409487,56.958656
051017162413683,57.821724
051017162417689,58.682407
051017162421885,59.540451
051017162425891,60.395584
051017162430087,61.247551
051017162434283,62.096096
051017162438289,62.940952
051017162442485,63.781868
051017162446490,64.618584
051017162450686,65.450851
051017162454692,66.278404
051017162458888,67.101006
051017162503084,67.918396
051017162507090,68.730331
051017162511286,69.53656
051017162515292,70.33683
051017162519488,71.130913
051017162523684,71.918556
051017162527690,72.699524
051017162531886,73.473579
051017162535891,74.240479
051017162540088,75
051017162544284,75.751907
051017162548289,76.495964
051017162552485,77.231949
051017162556491,77.959648
051017162600687,78.678825
051017162604883,79.389259
051017162608889,80.090752
051017162613085,80.783073
051017162617091,81.466019
051017162621287,82.139381
051017162625483,82.802948
051017162629489,83.456528
051017162633685,84.099915
051017162637690,84.732918
051017162641886,85.355339
051017162645892,85.966988
051017162650088,86.567688
051017162654284,87.157242
051017162658290,87.735481
051017162702486,88.302223
051017162706492,88.8573
051017162710688,89.400536
051017162714884,89.931778
051017162718890,90.450851
051017162723086,90.957603
051017162727091,91.451881
051017162731287,91.933525
051017162735483,92.402405
051017162740491,92.858368
051017162744687,93.30127
051017162748692,93.730988
051017162752888,94.147377
051017162757084,94.550323
051017162801090,94.939705
051017162805286,95.315392
051017162809292,95.677277
051017162813498,96.025246
051017162817684,96.359192
051017162821690,96.679024
051017162825746,96.984634
051017162829892,97.275932
051017162834088,97.552826
051017162838284,97.815239
051017162842289,98.063087
051017162846486,98.296288
051017162850491,98.514786
051017162854687,98.718506
051017162858883,98.907379
051017162902889,99.08136
051017162907085,99.240387
051017162911091,99.384415
051017162915287,99.513405
051017162919483,99.627304
051017162923489,99.726097
051017162927685,99.809738
051017162931691,99.878204
051017162935887,99.93148
051017162939892,99.969543
051017162944088,99.992386
051017162948284,100
051017162952290,99.992386
051017162956486,99.969543
051017163000492,99.93148
051017163004648,99.878204
051017163008684,99.809738
051017163012689,99.726097
051017163016886,99.627304
051017163020891,99.513405
051017163025087,99.384415
051017163029283,99.240387
051017163033289,99.08136
051017163037485,98.907379
051017163041491,98.718506
051017163045687,98.514786
051017163049883,98.296288
051017163053889,98.063087
051017163058085,97.815239
051017163102091,97.552826
051017163106287,97.275932
051017163110292,96.984634
051017163114488,96.679024
051017163118775,96.359192
051017163122971,96.025246
051017163127086,95.677277
051017163131092,95.315392
051017163135288,94.939705
051017163139484,94.550323
051017163143490,94.147377
051017163147686,93.730988
051017163151692,93.30127
051017163155888,92.858368
051017163200084,92.402405
051017163204090,91.933525
051017163208286,91.451881
051017163212291,90.957603
051017163216488,90.450851
051017163220684,89.931778
051017163224689,89.400536
051017163228885,88.8573
051017163232891,88.302223
051017163237087,87.735481
051017163241283,87.157242
051017163245319,86.567688
051017163249485,85.966988
051017163253491,85.355339
051017163258087,84.732918
051017163302884,84.099915
051017163306890,83.456528
051017163311086,82.802948
051017163315092,82.139381
051017163319288,81.466019
051017163323484,80.783073
051017163327490,80.090752
051017163331666,79.389259
051017163335701,78.678825
051017163339887,77.959648
051017163344083,77.231949
051017163348089,76.495964
051017163352285,75.751907
LB,00679,0,T,TREND.TRACE1,051017163356291,051017163529165
TR,TREND.TRACE1,0,100,1,1,,0,0
051017163356291,6.69873
051017163400487,6.269015
051017163404683,5.85262
051017163408689,5.449674
051017163412885,5.060297
051017163416891,4.684611
051017163421087,4.322727
051017163425092,3.974757
051017163429288,3.640807
051017163433484,3.320979
051017163437490,3.015369
051017163441686,2.724071
051017163446734,2.447174
051017163451691,2.184762
051017163455887,1.936915
051017163459892,1.703709
051017163504088,1.485214
051017163508285,1.281497
051017163512290,1.09262
051017163516486,0.918641
051017163520492,0.759612
051017163524778,0.615583
051017163529165,?
LB,00695,0,T,TREND.TRACE2,051017163356291,051017163529375
TR,TREND.TRACE2,0,100,1,1,,0,0
051017163356291,75
051017163400487,74.240479
051017163404683,73.473579
051017163408689,72.699524
051017163412885,71.918556
051017163416891,71.130913
051017163421087,70.33683
051017163425092,69.53656
051017163429288,68.730331
051017163433484,67.918396
051017163437490,67.101006
051017163441686,66.278404
051017163446734,65.450851
051017163451691,64.618584
051017163455887,63.781868
051017163459892,62.940952
051017163504088,62.096096
051017163508285,61.247551
051017163512290,60.395584
051017163516486,59.540451
051017163520492,58.682407
051017163524778,57.821724
051017163529375,?
LB,03470,0,T,TREND.TRACE3,051017162338933,051017163529455
TR,TREND.TRACE3,0,100,1,1,,0,0
051017162338933,40
051017162344511,58
051017162348687,53
051017162352883,50
051017162356889,44
051017162401115,60
051017162405291,54
051017162409487,46
051017162413683,60
051017162417689,46
051017162421885,52
051017162425891,40
051017162430087,53
051017162434283,56
051017162438289,46
051017162442485,41
051017162446490,59
051017162450686,52
051017162454692,49
051017162458888,46
051017162503084,51
051017162507090,59
051017162511286,54
051017162515292,58
051017162519488,57
051017162523684,49
051017162527690,59
051017162531886,41
051017162535891,59
051017162540088,52
051017162544284,55
051017162552485,54
051017162556491,43
051017162600687,40
051017162604883,48
051017162608889,57
051017162613085,58
051017162617091,55
051017162621287,51
051017162625483,50
051017162629489,43
051017162633685,56
051017162637690,60
051017162641886,47
051017162645892,52
051017162654284,43
051017162658290,53
051017162702486,43
051017162706492,53
051017162710688,41
051017162714884,48
051017162718890,49
051017162723086,47
051017162727091,54
051017162731287,40
051017162735483,56
051017162740491,59
051017162744687,55
051017162748692,60
051017162752888,49
051017162757084,51
051017162801090,53
051017162805286,54
051017162813498,43
051017162817684,45
051017162821690,51
051017162825746,42
051017162829892,41
051017162834088,45
051017162838284,46
051017162842289,47
051017162846486,44
051017162850491,45
051017162854687,41
051017162858883,54
051017162902889,40
051017162907085,57
051017162911091,42
051017162915287,41
051017162919483,50
051017162923489,54
051017162927685,48
051017162931691,44
051017162935887,41
051017162939892,48
051017162944088,55
051017162948284,49
051017162952290,58
051017162956486,51
051017163000492,49
051017163004648,47
051017163008684,43
051017163012689,44
051017163016886,59
051017163020891,56
051017163025087,42
051017163029283,54
051017163033289,46
051017163037485,56
051017163041491,44
051017163045687,40
051017163049883,54
051017163053889,41
051017163058085,53
051017163102091,60
051017163106287,54
051017163110292,55
051017163114488,47
051017163118775,42
051017163122971,60
051017163127086,55
051017163131092,58
051017163135288,45
051017163139484,48
051017163143490,57
051017163147686,50
051017163151692,55
051017163155888,44
051017163200084,48
051017163204090,51
051017163208286,53
051017163212291,42
051017163216488,47
051017163220684,48
051017163224689,45
051017163228885,46
051017163232891,55
051017163237087,57
051017163241283,40
051017163245319,51
051017163249485,47
051017163253491,40
051017163258087,46
051017163302884,44
051017163306890,46
051017163311086,47
051017163315092,54
051017163319288,42
051017163323484,52
051017163327490,49
051017163331686,56
051017163335711,47
051017163339887,53
051017163344083,52
051017163348089,44
051017163352285,42
051017163356291,55
051017163400487,58
051017163404683,55
051017163408689,42
051017163412885,49
051017163416891,57
051017163421087,40
051017163425092,43
051017163429288,53
051017163433484,59
051017163437490,43
051017163441686,46
051017163446744,56
051017163451691,43
051017163455887,54
051017163459892,42
051017163504088,41
051017163508285,58
051017163512290,53
051017163516486,54
051017163520492,53
051017163524788,43
051017163529455,?
LB,03522,0,T,TREND.TRACE4,051017162338933,051017163529585
TR,TREND.TRACE4,0,100,1,1,,0,0
051017162338933,1
051017162344521,2
051017162348687,3
051017162352883,4
051017162356889,5
051017162401115,6
051017162405291,7
051017162409487,8
051017162413683,9
051017162417689,10
051017162421885,11
051017162425891,12
051017162430087,13
051017162434283,14
051017162438289,15
051017162442485,16
051017162446490,17
051017162450686,18
051017162454692,19
051017162458888,20
051017162503084,21
051017162507090,22
051017162511286,23
051017162515292,24
051017162519488,25
051017162523684,26
051017162527690,27
051017162531886,28
051017162535891,29
051017162540088,30
051017162544284,31
051017162548289,32
051017162552485,33
051017162556491,34
051017162600687,35
051017162604883,36
051017162608889,37
051017162613085,38
051017162617091,39
051017162621287,40
051017162625483,41
051017162629489,42
051017162633685,43
051017162637690,44
051017162641886,45
051017162645892,46
051017162650088,47
051017162654284,48
051017162658290,49
051017162702486,50
051017162706492,51
051017162710688,52
051017162714884,53
051017162718890,54
051017162723086,55
051017162727091,56
051017162731287,57
051017162735483,58
051017162740491,59
051017162744687,60
051017162748692,61
051017162752888,62
051017162757084,63
051017162801090,64
051017162805286,65
051017162809292,66
051017162813498,67
051017162817684,68
051017162821690,69
051017162825746,70
051017162829892,71
051017162834088,72
051017162838294,73
051017162842289,74
051017162846486,75
051017162850491,76
051017162854687,77
051017162858883,78
051017162902889,79
051017162907085,80
051017162911091,81
